frequency,v1_0,v1_1,v1_2,v1_3,v1_4,v1_5,v1_6,v1_7,v1_8,v1_9,v1_10,v1_11,v1_12,v1_13,v1_14,v1_15,v1_16,v1_17,v1_18,v1_19,v1_20,v1_21,v1_22,v1_23,v1_24,v1_25,v1_26,v1_27,v1_28,v1_29,v1_30,v1_31,v2_0,v2_1,v2_2,v2_3,v2_4,v2_5,v2_6,v2_7,v2_8,v2_9,v2_10,v2_11,v2_12,v2_13,v2_14,v2_15,v2_16,v2_17,v2_18,v2_19,v2_20,v2_21,v2_22,v2_23,v2_24,v2_25,v2_26,v2_27,v2_28,v2_29,v2_30,v2_31,class
6042300,-100.204,-77.1678,-90.6568,-93.4809,-90.4522,-90.8264,-86.3177,-84.2782,-83.6259,-82.4968,-83.7766,-86.4196,-83.7439,-85.2713,-85.3873,-88.187,-92.2798,-97.1135,-91.745,-86.7114,-87.8585,-88.2473,-85.4906,-87.3309,-86.1822,-88.0542,-87.7799,-89.172,-90.8983,-96.5331,-101.305,-106.724,5.65457,3.49194,4.61503,5.33656,5.62022,4.68664,3.39751,6.00447,4.73953,4.56672,5.31503,4.75893,6.8839,3.95184,5.79826,4.74039,5.83875,4.0139,6.28014,4.91586,3.42084,17.5067,18.8879,5.28463,6.84553,3.20985,7.23691,4.68031,4.31599,7.67764,2.62292,7.34879,ATSC
6042300,-98.6561,-77.5287,-90.4038,-93.2795,-89.1202,-90.1843,-86.7069,-85.0097,-84.4519,-83.328,-85.2491,-85.0513,-84.9297,-85.2787,-86.0777,-89.0246,-88.8378,-96.108,-93.5214,-86.6387,-85.9393,-86.9209,-84.5035,-86.1297,-88.3043,-87.1506,-87.6221,-90.8173,-93.5954,-95.4101,-101.04,-106.593,13.8224,22.4755,4.58057,7.43076,5.76759,4.28983,5.24448,4.5833,5.65536,4.75848,4.18401,4.86497,3.8624,6.67814,5.29723,4.55029,15.5847,7.59296,7.20086,5.82494,8.2076,6.59451,4.24714,4.74472,5.2947,5.25871,5.57195,5.21009,7.81293,8.7942,11.1576,7.03732,ATSC
6042300,-119.742,-99.3517,-78.699,-89.5408,-90.2799,-88.3669,-86.8605,-85.5258,-85.3365,-85.665,-85.4657,-85.7149,-84.8275,-86.4306,-85.4111,-87.0458,-85.65,-88.5951,-91.4175,-90.6537,-89.5924,-92.0724,-90.5994,-87.051,-87.6409,-87.1638,-85.1852,-85.8078,-86.4078,-87.8842,-94.1842,-100.866,5.03416,17.1646,21.0094,7.42696,6.69563,6.68586,8.03624,3.66479,4.47322,3.15398,3.33933,5.49091,4.79613,5.54041,5.20855,3.84211,4.85509,5.49146,4.05579,3.8446,5.11814,4.65102,6.62895,4.50803,5.31155,5.15607,5.21815,4.59453,4.48084,7.60744,5.62392,22.2492,ATSC
6042300,-119.863,-99.2872,-78.5254,-92.1249,-91.2692,-88.2698,-87.2059,-86.3362,-85.0416,-85.4152,-84.9092,-86.3441,-84.6721,-86.7046,-86.2265,-86.5592,-84.6046,-89.1923,-88.8636,-90.3178,-89.7047,-91.5174,-89.8607,-88.1704,-87.3903,-86.3794,-86.7003,-85.7637,-85.8456,-88.5746,-92.2055,-101.952,23.5441,21.4812,6.79568,5.61234,4.79558,3.85603,4.37057,6.59366,5.23081,3.4201,3.77885,5.84308,6.77553,4.7215,5.21419,3.64011,6.10564,3.93854,3.97923,6.63599,5.07719,6.12384,5.95602,3.50655,8.36146,4.97614,6.16927,6.38118,7.33982,5.88403,23.4171,3.88676,ATSC
6042300,-120.417,-97.2843,-78.5918,-90.1532,-91.5329,-88.4073,-85.1872,-84.5538,-86.7188,-85.6431,-85.7157,-85.9841,-85.1755,-86.4271,-85.5847,-87.3394,-85.7502,-89.0476,-88.4192,-90.5861,-89.4243,-89.4978,-88.7118,-87.7645,-86.1402,-86.1232,-87.0605,-86.4795,-86.016,-90.0445,-92.0932,-101.631,5.13156,22.2182,20.4153,5.15513,7.38964,5.51046,5.75935,4.6389,4.01775,4.73283,3.84343,5.87796,4.52641,4.82063,6.06658,3.19296,5.98079,5.00367,5.12358,4.03461,4.80535,7.23432,6.46349,4.76244,4.99641,4.87122,2.91635,3.98238,5.18874,4.06281,9.96632,23.2448,ATSC
4758310,-113.656,-113.666,-113.625,-110.171,-89.1543,-88.2599,-89.2894,-89.353,-88.9966,-88.8432,-88.3853,-89.2992,-89.3971,-89.4438,-89.2978,-88.8718,-88.8354,-89.0816,-89.2593,-90.3681,-90.1211,-89.4731,-89.8212,-89.4381,-89.1507,-89.1096,-89.1446,-90.3365,-111.031,-110.931,-106.713,-87.5979,4.53765,4.57138,4.49081,7.2032,21.6349,5.89396,5.45125,4.93834,4.8608,5.01617,5.20417,5.51802,5.07599,5.13607,4.80507,5.77434,5.67921,5.47467,5.18279,4.95808,5.02468,4.89448,5.43612,5.02033,5.11995,4.78339,5.04265,21.7113,5.99894,5.49451,6.17193,19.2156,LTE
4758310,-112.445,-112.618,-113.551,-109.149,-83.5572,-84.6224,-94.5481,-94.3874,-94.5209,-87.0431,-83.5635,-94.3351,-93.1315,-89.4746,-88.8101,-84.9524,-83.3918,-88.9508,-87.5518,-94.9765,-95.3721,-83.5472,-87.2692,-95.0104,-94.9023,-95.3088,-96.0264,-96.4833,-110.932,-108.987,-102.945,-76.4777,4.88811,4.85461,3.97017,5.95032,26.9,10.4161,3.97641,5.43865,5.11401,11.9261,7.91574,4.40942,5.02746,9.54504,2.66549,8.51274,6.99725,2.58265,8.75926,4.3321,4.48245,8.75219,10.6911,4.51485,3.89989,3.82198,3.0595,19.0175,4.86159,4.13431,7.3988,28.2927,LTE
4758310,-111.638,-112.69,-111.157,-109.415,-83.4506,-85.803,-86.2835,-85.82,-85.9046,-84.0845,-83.9007,-85.8816,-85.814,-85.567,-86.6131,-85.4071,-85.6118,-86.3318,-86.1762,-86.7866,-85.6505,-86.4624,-87.9648,-85.3084,-84.8166,-85.8587,-85.3754,-87.3469,-110.411,-108.895,-102.022,-75.3759,3.88751,3.03986,5.29185,6.34551,26.8138,6.24363,6.65722,3.94599,4.40186,5.73237,6.78456,6.01414,4.46732,7.04918,3.39866,5.58809,7.30598,5.37586,4.72045,4.93922,4.46408,4.63995,7.39172,3.20143,3.84856,3.8507,4.04571,24.8689,4.3285,4.53921,7.00993,25.5841,LTE
4758310,-113.452,-113.981,-115.214,-110.965,-88.7675,-85.7022,-86.5217,-87.4105,-88.4912,-87.7584,-84.8537,-87.1654,-87.4236,-88.2995,-88.4221,-88.7519,-87.1128,-88.1492,-87.9931,-89.0333,-89.9829,-90.1057,-90.6268,-87.0301,-87.4518,-90.185,-87.8964,-89.5248,-112.144,-106.146,-100.675,-76.573,5.00635,2.86609,4.14186,6.13565,23.3507,5.30907,5.89656,4.60836,3.03483,4.05832,7.4493,6.55952,5.06229,5.28836,4.21635,6.39285,5.35517,4.15643,4.89194,5.95354,4.46188,4.40066,4.23282,6.24175,5.95497,3.05932,6.54007,23.9041,5.15141,9.1852,8.15205,24.4744,LTE
9063440,-98.6226,-96.9621,-96.8469,-113.112,-99.5498,-96.239,-96.7822,-97.8649,-98.0179,-96.6973,-95.2939,-96.8211,-96.8161,-94.5252,-93.6526,-91.1587,-92.1476,-93.3811,-93.9478,-92.6139,-93.6368,-94.8018,-95.4186,-94.9499,-95.4542,-96.6252,-96.1835,-94.9989,-113.522,-117.717,-117.604,-112.515,6.6391,5.31127,8.98242,9.46624,22.5063,7.20612,4.61226,5.20043,5.42855,5.74774,5.0912,4.74622,4.05619,5.76454,7.4802,6.9661,4.96616,6.49895,5.81987,6.16195,5.3573,7.04388,5.66147,4.75138,6.28619,5.9419,5.36893,19.1672,6.71411,5.1266,4.55517,7.70686,LTE
9063440,-89.1685,-88.0635,-87.7314,-108.007,-92.0384,-86.0672,-87.9837,-88.5715,-93.135,-96.342,-93.0617,-92.5982,-91.3126,-77.2933,-78.6331,-77.2224,-76.2163,-78.3663,-75.3062,-78.4894,-94.887,-94.0755,-93.385,-93.807,-80.735,-80.45,-77.6749,-76.6204,-108.683,-115.02,-115.238,-109.31,7.14829,3.39532,8.14862,9.70107,17.7991,3.47243,6.33279,5.31036,5.09009,5.40504,4.32664,4.92896,5.7336,6.80939,7.24374,13.2428,3.68706,7.54575,13.0785,7.19685,5.21292,4.52203,7.70918,8.2223,5.37556,4.59236,10.5847,16.9851,4.55116,4.68866,3.17924,7.5246,LTE
9063440,-101.752,-97.1348,-97.4008,-114.894,-115.877,-112.011,-110.349,-111.76,-108.223,-106.92,-102.774,-111.144,-109.757,-109.804,-101.656,-88.3551,-97.2813,-101.035,-109.439,-102.061,-104.525,-102.678,-110.255,-110.467,-108.08,-108.717,-105.372,-108.8,-121.554,-122.063,-121.729,-116.142,4.96517,5.55966,7.35301,9.16423,9.51318,7.95409,6.72786,8.72646,3.55333,6.78068,11.4579,4.98043,4.94296,3.1891,13.447,11.0118,5.53706,17.4473,10.4537,9.63072,5.28223,6.5782,3.04057,3.24377,6.9703,3.86855,8.09721,12.5019,5.03007,4.02695,3.95306,9.63204,LTE
9063440,-100.892,-99.8537,-100.064,-118.632,-87.5925,-88.6753,-91.1533,-90.8519,-91.6988,-91.5267,-89.5872,-91.2482,-90.8589,-86.7598,-86.7377,-85.0912,-84.1207,-83.6669,-84.9703,-87.5039,-88.1376,-89.3123,-86.735,-85.6937,-86.4297,-86.0367,-83.5507,-86.1466,-110.32,-123.902,-124.568,-120.082,6.61627,4.74284,11.0404,8.17518,23.875,4.17316,4.8971,4.71659,3.82655,6.48128,5.2849,3.23511,4.90858,5.42965,3.23296,7.80559,3.44382,6.79161,7.27167,6.00956,4.77889,4.40424,4.49732,5.76538,5.3208,6.02959,5.53915,13.9165,6.39587,4.93219,4.56087,7.6801,LTE
9063440,-92.1311,-89.7842,-91.5774,-106.435,-103.443,-103.409,-103.602,-103.642,-103.733,-94.7282,-92.4682,-92.8189,-92.8601,-93.2723,-93.6275,-93.3217,-93.3525,-93.5336,-93.0864,-93.2438,-92.4954,-92.6946,-92.8677,-93.694,-93.8492,-94.3117,-93.7801,-93.9568,-97.3646,-97.1865,-97.2651,-96.601,6.99104,6.11261,17.585,4.9856,7.84785,4.5211,4.60399,4.58489,4.67853,13.403,4.81527,4.76642,4.95793,4.65068,4.85506,5.19978,4.78454,4.59921,5.16292,4.69673,4.79199,4.70605,5.10918,4.94877,4.63954,4.89754,4.98826,7.3928,4.39777,5.09166,4.83157,5.25587,LTE
9063440,-104.365,-104.313,-104.279,-105.088,-89.1993,-89.1173,-90.463,-90.2733,-91.1173,-91.3367,-90.618,-90.3402,-90.3269,-89.875,-89.0176,-89.071,-89.6721,-90.1098,-90.8638,-91.1293,-91.3936,-91.0508,-91.2743,-91.2262,-91.1056,-91.6059,-90.1503,-91.3441,-105.179,-105.22,-105.215,-105.213,3.62534,4.80622,6.61132,4.44878,21.1308,5.64381,4.76765,4.8381,4.78949,5.93323,4.66157,7.6011,5.59741,3.28301,7.90699,4.50471,3.58073,7.11478,3.42615,3.90869,4.71479,4.76019,3.59638,4.67056,3.22224,8.311,2.92265,23.6987,5.029,3.99126,3.59551,7.0542,LTE
9063440,-102.397,-102.499,-103.185,-102.086,-88.6182,-85.5963,-85.4627,-87.1912,-89.0617,-88.0712,-88.4422,-87.315,-87.8493,-87.1312,-86.2335,-85.563,-86.6921,-88.1677,-87.4009,-88.9078,-88.1792,-86.7026,-86.0667,-86.6639,-86.8213,-88.5049,-86.4212,-88.7239,-103.552,-102.514,-103.253,-102.323,5.7646,4.52811,3.92461,5.66533,17.6595,3.60255,4.58409,3.73491,4.99514,5.19209,3.71218,8.7564,5.00297,5.17106,3.37819,4.21442,3.56764,2.65289,5.06938,3.25131,4.67684,3.17644,4.57958,3.02884,2.71793,6.26916,6.74823,16.6739,4.01006,3.92039,3.52218,4.41706,LTE
9063440,-100.258,-101.341,-100.578,-102.933,-86.0706,-84.6308,-86.8697,-87.7266,-85.6946,-84.4885,-86.8248,-87.8886,-87.4234,-87.4145,-86.5361,-87.3359,-86.7434,-89.9516,-88.4936,-89.3197,-90.3419,-89.032,-88.7698,-89.2585,-89.3779,-88.6325,-88.2373,-90.4245,-102.282,-101.934,-101.821,-102.187,2.45374,7.03327,5.53516,4.64343,24.1435,5.34206,5.1863,4.10123,5.21555,3.06865,3.67066,4.07581,3.32562,6.70513,4.11189,4.22171,7.14931,3.87101,4.17839,5.93123,4.67621,3.61283,3.44,4.5105,5.93197,3.27488,5.55209,22.4075,5.17875,3.05426,5.96636,5.57265,LTE
9063440,-109.291,-107.984,-108.791,-106.781,-92.4608,-90.0362,-91.5755,-90.9886,-90.2646,-91.3588,-91.143,-89.8349,-89.8287,-89.5244,-88.246,-89.7825,-91.364,-93.0254,-92.8941,-98.8253,-100.391,-102.921,-102.24,-97.1404,-99.7903,-100.996,-97.0577,-102.998,-112.33,-112.181,-113.789,-113.331,3.59218,5.50742,6.19971,7.09968,20.0088,2.67746,5.46206,5.20101,4.63822,3.73079,3.82268,4.64127,7.64954,4.23854,6.6262,7.22037,3.58975,3.54008,9.59319,4.06612,6.23931,5.13763,4.42711,8.285,6.96466,5.65132,8.09156,11.8087,3.94905,3.56529,3.52263,4.45816,LTE
9063440,-107.406,-107.406,-107.163,-104.211,-89.6768,-88.2474,-89.2139,-89.3079,-89.7064,-90.0961,-90.079,-89.6038,-89.6175,-88.7889,-88.9463,-88.0904,-88.7856,-88.6821,-88.34,-88.874,-90.1049,-90.6679,-91.524,-91.39,-92.1496,-91.5055,-91.3255,-92.4957,-109.291,-109.644,-110.047,-110.454,4.54078,4.61156,4.65856,6.5875,19.5918,5.49123,5.62448,5.62327,5.64498,5.36749,5.56058,5.68835,5.78755,5.09363,6.55025,6.56295,5.22077,5.68272,6.34834,5.65094,5.18708,6.041,5.59811,6.11341,6.31936,6.06603,6.17123,19.7435,4.58052,4.54051,4.51753,4.63248,LTE
9063440,-108.031,-108.015,-107.767,-104.801,-90.0199,-88.6454,-89.5631,-89.6494,-90.032,-90.3975,-90.3832,-89.9582,-89.9662,-89.1883,-89.4092,-88.6187,-89.344,-89.2043,-88.8044,-89.3152,-90.5693,-91.2545,-92.0425,-91.9136,-92.5431,-91.99,-91.8369,-92.8503,-109.896,-110.261,-110.637,-111.071,3.80697,3.22116,2.93155,4.25629,26.0739,5.07571,4.53336,4.48167,5.71706,4.31219,3.26315,5.63521,5.41341,3.09985,5.69785,11.5731,4.20631,6.06111,3.5864,5.7134,3.62233,3.07679,5.6644,6.70081,5.79274,7.13914,6.18684,27.314,4.96725,4.49661,3.76701,5.0694,LTE
9063440,-103.774,-102.895,-104.24,-100.779,-89.9582,-91.2081,-88.7621,-84.2145,-84.0005,-83.962,-85.3275,-85.3178,-90.6031,-89.6051,-92.2441,-81.4517,-82.32,-88.4053,-88.7972,-90.6939,-90.0066,-90.3724,-85.3187,-87.1555,-87.5442,-88.5419,-92.8452,-91.5001,-104.281,-104.86,-105.265,-104.617,3.99255,5.76331,3.26204,7.54404,16.7106,3.0809,8.53703,10.5627,6.06654,5.02591,3.07288,10.3232,5.47585,3.77431,5.74715,16.1016,5.27112,4.98684,7.22001,3.85497,5.325,7.70405,9.46776,7.93739,8.63815,6.01802,6.15253,16.0651,3.97197,3.07697,4.4074,5.2281,LTE
9063440,-108.174,-108.253,-107.914,-105.052,-90.9665,-89.5229,-90.6032,-90.7176,-91.1386,-91.4689,-91.5087,-90.9039,-90.9718,-90.2523,-90.195,-89.2598,-89.8705,-89.7784,-89.6208,-90.0528,-91.3948,-91.9644,-92.5346,-92.3865,-93.1276,-92.5409,-92.4469,-93.7474,-110.055,-110.413,-110.793,-111.154,4.49322,4.65332,4.69187,6.55361,19.0731,5.48902,5.58637,5.60169,5.62747,5.48369,5.46286,5.72923,5.77068,5.09115,6.49939,6.64451,5.26717,5.68582,6.17748,5.71994,5.13162,5.7976,5.71501,5.97898,6.29632,6.16161,6.20138,19.1819,4.54441,4.59663,4.57239,4.66413,LTE
9063440,-106.732,-106.775,-106.533,-103.589,-89.0379,-87.7422,-88.5729,-88.6764,-89.203,-89.5544,-89.4256,-88.9308,-88.9429,-88.3033,-88.3375,-87.4058,-88.2405,-88.167,-87.8857,-88.3761,-89.7699,-90.609,-91.3876,-91.2025,-91.7124,-91.0585,-90.8721,-91.8392,-108.694,-109.088,-109.48,-109.903,2.49054,5.64288,5.58041,8.65723,27.9684,4.31758,4.32876,4.40292,4.21067,4.20606,4.98278,2.93277,4.43513,3.23822,3.56801,4.29269,5.27464,4.5831,5.13635,3.69237,3.63828,5.56919,3.25155,7.88158,9.60268,4.62043,5.74064,27.1899,5.51237,4.32938,6.70708,6.01792,LTE
512295,-115.822,-114.947,-113.549,-98.0672,-97.0222,-96.7861,-97.0163,-97.6936,-99.2415,-105.281,-101.298,-95.905,-91.2659,-86.8886,-83.2543,-81.1348,-81.6062,-84.8539,-89.1937,-92.6624,-98.1952,-102.925,-105.219,-96.725,-95.6358,-95.4058,-95.623,-96.2514,-99.8295,-113.059,-113.926,-114.555,3.60249,3.64055,4.0304,16.448,4.59364,4.53002,4.84552,4.72577,10.8202,5.11707,5.98927,6.70632,6.12006,6.17974,5.62615,5.2039,5.64214,6.08053,5.64117,6.70894,6.16324,5.83238,5.48851,9.478,4.85683,4.43758,4.67192,5.40544,15.5968,3.6553,3.30385,3.45134,FM
5712710,-102.746,-92.9781,-77.4949,-88.7502,-86.5983,-87.3172,-87.0889,-86.0491,-85.3244,-85.7921,-84.5643,-86.4542,-85.6445,-85.4767,-84.9823,-86.0107,-87.0755,-88.0777,-88.6133,-89.4045,-88.5398,-88.3783,-89.3379,-88.5945,-87.1969,-88.8474,-88.2157,-87.6344,-89.6759,-91.1553,-94.1065,-102.368,4.92034,8.03659,17.8474,5.0755,4.89536,4.40834,3.33072,5.81353,3.82972,4.19643,4.77393,3.89817,5.86059,4.5819,6.3046,4.6116,6.93945,4.54201,3.85778,3.41016,4.06219,2.83154,3.79075,4.9027,4.46183,3.93617,3.40045,3.88869,4.2852,7.35849,8.03626,7.12055,ATSC
562275,-118.009,-115.463,-112.809,-103.101,-98.9288,-96.703,-95.4393,-97.0512,-99.8376,-109.266,-107.354,-105.978,-103.834,-99.2681,-94.6734,-96.0341,-95.6255,-103.293,-106.394,-109.882,-104.024,-100.752,-94.2756,-92.992,-95.7569,-96.3234,-103.152,-103.569,-107.07,-113.001,-111.356,-111.413,2.35762,4.93112,3.27235,13.9172,5.45453,3.6778,4.3823,4.15205,12.7233,2.36252,7.10201,10.6618,6.45529,6.19437,9.65092,6.46209,5.16126,4.93554,10.6051,9.95506,4.25686,7.9016,4.03703,5.07822,7.47742,3.55974,12.7466,3.60132,12.3247,3.7641,6.14838,4.32135,FM
5762690,-103.501,-93.03,-75.8968,-87.5144,-88.0009,-86.8655,-86.623,-85.0775,-84.5354,-84.7287,-84.7958,-86.2734,-86.4906,-86.1475,-86.2226,-86.6044,-87.3761,-89.009,-90.357,-91.5363,-91.2981,-92.1402,-90.6255,-88.1453,-87.8154,-87.0316,-87.206,-86.4201,-86.5459,-88.9292,-93.7201,-103.304,5.08379,10.868,17.9819,3.91187,4.81275,4.96218,4.12452,4.84513,4.8835,4.59067,4.84087,4.53161,4.53574,4.7493,4.9173,5.17937,5.39403,5.49672,5.17343,5.27618,5.12603,6.52461,7.22681,4.55788,4.15351,4.08751,4.58714,4.65612,4.48658,7.97902,9.46381,5.52541,ATSC
4468210,-97.6129,-97.166,-97.1566,-97.091,-88.3698,-87.6408,-88.4748,-88.4973,-88.1783,-88.3814,-87.6491,-88.2536,-88.5746,-88.35,-88.0953,-87.4153,-87.7041,-88.3544,-88.8564,-89.4226,-89.2782,-88.2809,-89.0593,-89.3099,-89.2614,-89.2621,-89.4509,-90.1496,-97.5396,-97.6203,-96.9144,-87.0224,4.66733,4.86011,4.61598,4.67076,12.0806,5.38151,4.85746,4.54355,4.88107,4.67855,4.76163,5.00148,4.64591,4.86196,4.67846,5.18185,5.31365,4.77113,4.8524,4.85906,4.66704,5.17647,5.02167,4.7495,4.8093,4.85872,4.85006,10.1563,4.59838,4.59726,4.73784,12.2473,LTE
634746,-105.098,-102.946,-100.432,-98.7164,-89.5925,-89.2953,-92.1498,-85.7429,-85.7028,-87.1565,-86.5239,-85.6521,-85.412,-85.3476,-85.1887,-84.4435,-84.5531,-85.7057,-86.825,-90.4334,-91.899,-91.2194,-92.726,-97.6898,-97.7858,-98.2992,-98.4251,-100.619,-99.6214,-102.461,-106.108,-108.915,8.2612,6.14828,7.00538,7.42493,13.3412,8.03128,5.52001,11.0728,5.97496,4.81091,5.11576,4.93031,4.7582,5.03087,4.94336,5.11221,5.33408,5.45751,6.52533,6.37064,5.30398,6.57758,9.84701,5.14059,4.7015,5.2759,8.38147,7.01232,8.19956,7.46317,6.00549,7.39417,ATSC
6109870,-107.498,-91.6134,-74.0339,-88.0541,-89.0868,-90.8899,-92.1823,-90.4022,-86.9593,-86.4972,-87.2667,-90.0611,-88.6203,-87.3259,-85.8417,-84.3729,-85.2609,-85.0695,-84.9891,-86.904,-89.0994,-89.1054,-87.4898,-88.0838,-88.8563,-87.5622,-87.8667,-85.9208,-87.8367,-90.1968,-95.8076,-112.016,12.9026,11.9736,18.5011,3.95741,5.90147,3.87125,7.23524,4.14144,4.12989,4.62752,5.16056,3.36245,4.75868,4.36655,4.17284,6.47189,3.4175,3.5581,6.11816,4.94612,4.96621,5.1425,6.5463,3.86227,4.75456,4.25797,4.42692,5.28042,4.77964,9.95765,13.9291,9.08144,ATSC
6334080,-135.353,-123.464,-119.449,-120.648,-118.024,-118.817,-117.536,-118.34,-90.4079,-74.3248,-83.8159,-82.2821,-83.3231,-85.5334,-83.1761,-83.8903,-82.9874,-83.3321,-86.6256,-86.9216,-85.1501,-85.3229,-84.6199,-91.1912,-118.908,-119.6,-118.993,-121.377,-120.033,-118.358,-121.935,-135.497,29.0715,9.18525,5.5677,3.11765,6.00135,5.19101,5.21774,3.09533,30.1855,14.6283,6.47846,3.43454,5.52551,4.78223,6.48403,3.51543,6.99694,6.16711,3.40675,3.62718,5.66665,4.78108,7.93176,28.0017,3.31466,3.11014,4.4599,3.52672,5.57011,8.00212,10.8301,30.9906,ATSC
6754480,-117.004,-112.933,-116.119,-116.045,-113.594,-108.93,-105.789,-98.3362,-76.5543,-85.4545,-86.5948,-83.5041,-85.0419,-86.2462,-83.3876,-81.9649,-81.383,-84.5912,-86.1893,-85.1225,-84.6807,-84.07,-83.3002,-94.3455,-112.645,-106.612,-114.624,-112.026,-116.563,-106.019,-113.479,-117.478,16.9025,7.68841,4.9227,4.79995,6.63842,11.4364,13.8036,21.3776,20.4451,5.00306,6.06406,6.8403,4.39538,7.07997,6.51719,4.84053,4.94757,3.46052,3.84037,4.52049,3.87711,4.43337,24.5598,18.612,11.3586,9.23796,9.22236,2.8112,2.54266,8.85106,6.01439,11.8695,ATSC
6418160,-137.329,-123.842,-122.366,-122.397,-120.182,-121.455,-119.994,-122.45,-87.6848,-74.1024,-83.8807,-82.3227,-82.2067,-86.0385,-84.0668,-84.8668,-82.4984,-84.9721,-85.6472,-85.8839,-88.1198,-85.0644,-86.4102,-90.7896,-123.142,-120.769,-122.435,-112.144,-120.823,-118.832,-124.757,-134.409,48.2806,9.65269,3.38427,3.52405,4.54747,4.3775,4.00695,4.57514,35.6277,15.9152,4.07331,4.33903,4.8391,6.63055,4.16886,6.23019,4.2915,5.58447,6.07591,7.57462,3.48887,3.05452,7.38253,32.8965,4.36091,6.15052,4.72585,13.5616,4.31674,5.68046,10.1333,44.6614,ATSC
616592,-124.253,-123.037,-121.401,-120.472,-97.584,-94.168,-96.1817,-95.02,-94.4336,-105.394,-109.948,-100.57,-93.9401,-88.9334,-86.2546,-87.4738,-88.7658,-90.1683,-95.74,-104.979,-95.3263,-94.9058,-94.1407,-94.4291,-93.2723,-97.2027,-117.847,-118.954,-119.874,-122.463,-120.099,-124.504,4.437,3.55606,3.93057,4.53582,26.7585,6.36393,3.663,5.60469,4.95293,14.7893,5.06881,9.06669,7.78603,5.13581,4.30595,3.80154,4.73351,5.7076,11.5073,9.42553,20.3916,3.31286,3.62007,4.44499,5.08932,24.0787,6.85462,3.16976,4.57211,2.97858,4.65738,2.18131,FM
616592,-123.981,-124.195,-124.306,-122.867,-107.03,-104.949,-98.4186,-95.0806,-94.7955,-100.002,-106.249,-102.522,-95.6788,-90.2618,-86.7864,-83.8401,-84.6686,-89.837,-97.1948,-103.152,-99.7573,-100.378,-95.115,-97.6188,-97.903,-100.554,-113.382,-121.227,-123.532,-124.918,-123.822,-125.796,5.67504,5.28164,4.50985,4.61789,18.5517,4.96306,8.87747,7.35017,4.54838,14.5787,9.28756,8.70213,8.38918,7.87525,7.36529,7.73135,8.59044,9.72545,11.1872,11.7048,15.4852,4.6061,11.7911,4.59672,4.62915,16.3257,10.5699,5.0654,4.63968,4.57462,5.99132,4.37525,FM
784753,-123.118,-121.232,-111.895,-117.998,-117.706,-118.302,-118.752,-120.1,-115.625,-108.104,-102.567,-100.644,-101.265,-101.92,-114.239,-105.457,-92.4691,-79.9607,-79.5767,-82.2531,-91.1491,-101.674,-111.242,-99.2715,-98.323,-98.163,-114.886,-117.043,-120.746,-122.598,-120.232,-117.717,4.18252,4.95157,11.1728,3.79239,4.55911,4.49976,4.21732,5.07256,6.12679,8.23225,9.09228,5.03631,4.40885,17.8986,3.12487,10.6874,12.5764,14.0412,3.61791,8.68228,10.8723,11.8138,4.66605,12.4491,4.03857,16.2354,3.42931,5.84556,3.05302,4.10415,4.54614,3.61423,FM
672646,-112.344,-113.795,-109.592,-105.642,-111.019,-108.303,-106.761,-96.7648,-93.624,-93.1988,-91.5194,-99.5338,-103.98,-100.689,-91.0426,-82.3547,-81.4331,-79.7061,-82.0147,-85.7759,-92.7199,-101.178,-95.3988,-89.0242,-87.7254,-88.5359,-92.6327,-110.489,-112.555,-112.375,-113.458,-114.228,5.63669,4.01983,6.33527,9.51418,4.14544,7.17383,6.3331,17.8356,6.98893,4.57007,6.12289,14.2433,6.70078,6.00297,10.3391,12.1211,7.98438,5.47956,5.23666,7.5172,12.5292,8.83727,15.7458,4.873,6.69823,4.31165,22.7825,5.23712,4.55958,6.22005,3.44688,3.50553,FM
616592,-127.231,-128.492,-128.956,-127.019,-123.844,-98.3439,-96.7889,-96.8008,-98.4033,-99.4688,-112.872,-101.884,-96.4516,-89.8995,-79.3359,-77.0007,-79.5697,-90.6374,-100.032,-104.426,-115.093,-95.6178,-94.3457,-93.5108,-93.4045,-94.8841,-122.136,-125.316,-125.632,-126.516,-125.236,-124.335,5.1142,4.08139,3.82584,4.68626,6.73409,26.2346,4.42493,3.50702,3.78008,22.807,7.89062,11.8124,8.10219,7.70872,10.0701,6.00137,11.5598,9.8234,8.31933,14.7001,6.53345,28.6783,5.27135,4.06386,4.40014,28.6434,7.05552,5.11945,4.56714,3.81124,3.93061,4.70626,FM
644619,-129.56,-128.847,-128.063,-126.058,-122.69,-115.46,-93.967,-93.7978,-94.068,-93.4864,-95.4544,-119.602,-115.074,-107.352,-86.7191,-68.7351,-70.83,-91.926,-107.507,-120.093,-120.881,-94.369,-94.0657,-93.5788,-95.0393,-95.6192,-119.096,-125.156,-128.12,-128.241,-130.022,-130.733,3.86086,4.63072,2.84581,2.8586,3.9511,7.06436,22.0597,4.14254,4.07886,4.24017,25.4565,7.51031,10.0238,13.1271,27.299,27.312,25.8512,22.605,13.2741,6.51073,7.18731,28.4902,4.56896,3.80471,3.10905,22.0486,6.75987,3.89823,2.34613,6.51062,3.92297,4.44608,FM
